1 10 11 14 2.13664
1 10 12 13 2.28446
1 10 12 14 2.28446
1 10 13 14 2.28446
1 11 12 13 2.23607
1 11 12 14 2.19089
1 11 13 14 2.19089
1 12 13 14 2.38048
2 3 4 5 2.16556
2 3 4 6 2.23607
2 3 4 7 2
2 3 4 8 1.93309
2 3 4 9 2.23607
2 3 4 10 2.13809
2 3 4 11 2.23607
2 3 4 12 2.0381
2 3 4 13 2
2 3 4 14 2.18955
2 3 5 6 2.19034
2 3 5 7 2.04939
2 3 5 8 1.85164
2 3 5 9 2.19034
2 3 5 10 2.07802
2 3 5 11 2.19034
2 3 5 12 2.04939
2 3 5 13 2
2 3 5 14 2.16556
2 3 6 7 2.08167
2 3 6 8 2.02367
2 3 6 9 2.326
2 3 6 10 2.16556
2 3 6 11 2.326
2 3 6 12 2.20605
2 3 6 13 2.16025
2 3 6 14 2.27837
2 3 7 8 1.62019
2 3 7 9 2.08167
2 3 7 10 1.85164
2 3 7 11 2.08167
2 3 7 12 2
2 3 7 13 2
2 3 7 14 2
2 3 8 9 2.02367
2 3 8 10 2
2 3 8 11 2.02367
2 3 8 12 2
2 3 8 13 2
2 3 8 14 2
2 3 9 10 2.16556
2 3 9 11 2.326
2 3 9 12 2.20605
2 3 9 13 2.16025
2 3 9 14 2.27837
2 3 10 11 2.16556
2 3 10 12 2
2 3 10 13 1.90693
2 3 10 14 2.16556
2 3 11 12 2.20605
2 3 11 13 2.16025
2 3 11 14 2.27837
2 3 12 13 2.10639
2 3 12 14 2.16025
2 3 13 14 2.10639
2 4 5 6 2.22985
2 4 5 7 2
2 4 5 8 2.02367
2 4 5 9 2.29907
2 4 5 10 2.19848
2 4 5 11 2.23607
2 4 5 12 2.08683
2 4 5 13 2.05603
2 4 5 14 2.23607
2 4 6 7 2
2 4 6 8 2.09938
2 4 6 9 2.34521
2 4 6 10 2.2514
2 4 6 11 2.28239
2 4 6 12 2.15322
2 4 6 13 2.16025
2 4 6 14 2.29256
2 4 7 8 1.62019
2 4 7 9 2
2 4 7 10 1.85164
2 4 7 11 2
2 4 7 12 1.81265
2 4 7 13 1.73205
2 4 7 14 1.93309
2 4 8 9 2.16025
2 4 8 10 2.14154
2 4 8 11 2.04939
2 4 8 12 2.04495
2 4 8 13 2
2 4 8 14 2.14154
2 4 9 10 2.26747
2 4 9 11 2.28239
2 4 9 12 2.17607
2 4 9 13 2.13535
2 4 9 14 2.30079
2 4 10 11 2.22354
2 4 10 12 2.14154
2 4 10 13 2.09069
2 4 10 14 2.27395
2 4 11 12 2.12132
2 4 11 13 2.08167
2 4 11 14 2.26779
2 4 12 13 2.04742
2 4 12 14 2.17562
2 4 13 14 2.14154
2 5 6 7 2.04939
2 5 6 8 2
2 5 6 9 2.25948
2 5 6 10 2.16556
2 5 6 11 2.24649
2 5 6 12 2.12916
2 5 6 13 2.08738
2 5 6 14 2.22985
2 5 7 8 1.62019
2 5 7 9 2.04939
2 5 7 10 1.85164
2 5 7 11 2.04939
2 5 7 12 1.93309
2 5 7 13 1.90693
2 5 7 14 2
2 5 8 9 2
2 5 8 10 2.02367
2 5 8 11 1.93309
2 5 8 12 2
2 5 8 13 2
2 5 8 14 2.02367
2 5 9 10 2.17626
2 5 9 11 2.24649
2 5 9 12 2.12303
2 5 9 13 2.08296
2 5 9 14 2.29907
2 5 10 11 2.13809
2 5 10 12 2.02367
2 5 10 13 1.96214
2 5 10 14 2.19848
2 5 11 12 2.081
2 5 11 13 2.04939
2 5 11 14 2.23607
2 5 12 13 1.97531
2 5 12 14 2.08683
2 5 13 14 2.05603
2 6 7 8 1.62019
2 6 7 9 2.08167
2 6 7 10 1.85164
2 6 7 11 2.08167
2 6 7 12 2
2 6 7 13 2
2 6 7 14 2
2 6 8 9 2.1693
2 6 8 10 2.13809
2 6 8 11 2.14154
2 6 8 12 2.08167
2 6 8 13 2.08167
2 6 8 14 2.15322
2 6 9 10 2.26855
2 6 9 11 2.38791
2 6 9 12 2.29989
2 6 9 13 2.27798
2 6 9 14 2.36834
2 6 10 11 2.2514
2 6 10 12 2.13809
2 6 10 13 2.10223
2 6 10 14 2.26855
2 6 11 12 2.27761
2 6 11 13 2.2563
2 6 11 14 2.34937
2 6 12 13 2.19644
2 6 12 14 2.24846
2 6 13 14 2.23607
2 7 8 9 1.62019
2 7 8 10 1.62019
2 7 8 11 1.62019
2 7 8 12 1.62019
2 7 8 13 1.62019
2 7 8 14 1.62019
2 7 9 10 1.85164
2 7 9 11 2.08167
2 7 9 12 2
2 7 9 13 2
2 7 9 14 2
2 7 10 11 1.85164
2 7 10 12 1.62019
2 7 10 13 1.62019
2 7 10 14 1.85164
2 7 11 12 2
2 7 11 13 2
2 7 11 14 2
2 7 12 13 1.93309
2 7 12 14 2
2 7 13 14 1.81265
2 8 9 10 2.15322
2 8 9 11 2.14154
2 8 9 12 2.10442
2 8 9 13 2.08167
2 8 9 14 2.1643
2 8 10 11 2.09938
2 8 10 12 2.08167
2 8 10 13 2.08167
2 8 10 14 2.1693
2 8 11 12 2.04495
2 8 11 13 2
2 8 11 14 2.16025
2 8 12 13 2.04742
2 8 12 14 2.10442
2 8 13 14 2.08167
2 9 10 11 2.2514
2 9 10 12 2.15322
2 9 10 13 2.12132
2 9 10 14 2.29129
2 9 11 12 2.27761
2 9 11 13 2.2563
2 9 11 14 2.34937
2 9 12 13 2.1965
2 9 12 14 2.26608
2 9 13 14 2.23607
2 10 11 12 2.09938
2 10 11 13 2.04939
2 10 11 14 2.2514
2 10 12 13 2.08167
2 10 12 14 2.1693
2 10 13 14 2.1391
2 11 12 13 2.173
2 11 12 14 2.23607
2 11 13 14 2.19745
2 12 13 14 2.23607
3 4 5 6 2.35584
3 4 5 7 2.16556
3 4 5 8 2.07802
3 4 5 9 2.35584
3 4 5 10 2.29129
3 4 5 11 2.35584
3 4 5 12 2.16556
3 4 5 13 2.10357
3 4 5 14 2.33699
3 4 6 7 2.23607
3 4 6 8 2.32266
3 4 6 9 2.53859
3 4 6 10 2.48193
3 4 6 11 2.53859
3 4 6 12 2.36827
3 4 6 13 2.33699
3 4 6 14 2.50805
3 4 7 8 1.93309
3 4 7 9 2.23607
3 4 7 10 2.13809
3 4 7 11 2.23607
3 4 7 12 2.0381
3 4 7 13 2
3 4 7 14 2.18955
3 4 8 9 2.32266
3 4 8 10 2.32266
3 4 8 11 2.32266
3 4 8 12 2.16025
3 4 8 13 2.13664
3 4 8 14 2.32266
3 4 9 10 2.48193
3 4 9 11 2.53859
3 4 9 12 2.36827
3 4 9 13 2.33699
3 4 9 14 2.50805
3 4 10 11 2.48193
3 4 10 12 2.32266
3 4 10 13 2.28709
3 4 10 14 2.48193
3 4 11 12 2.36827
3 4 11 13 2.33699
3 4 11 14 2.50805
3 4 12 13 2.19089
3 4 12 14 2.34521
3 4 13 14 2.32266
3 5 6 7 2.19034
3 5 6 8 2.07802
3 5 6 9 2.37
3 5 6 10 2.29129
3 5 6 11 2.37
3 5 6 12 2.19034
3 5 6 13 2.15297
3 5 6 14 2.35584
3 5 7 8 1.85164
3 5 7 9 2.19034
3 5 7 10 2.07802
3 5 7 11 2.19034
3 5 7 12 2.04939
3 5 7 13 2
3 5 7 14 2.16556
3 5 8 9 2.07802
3 5 8 10 2.07802
3 5 8 11 2.07802
3 5 8 12 1.85164
3 5 8 13 1.73205
3 5 8 14 2.07802
3 5 9 10 2.29129
3 5 9 11 2.37
3 5 9 12 2.19034
3 5 9 13 2.15297
3 5 9 14 2.35584
3 5 10 11 2.29129
3 5 10 12 2.07802
3 5 10 13 2
3 5 10 14 2.29129
3 5 11 12 2.19034
3 5 11 13 2.15297
3 5 11 14 2.35584
3 5 12 13 2
3 5 12 14 2.16556
3 5 13 14 2.10357
3 6 7 8 2.02367
3 6 7 9 2.326
3 6 7 10 2.16556
3 6 7 11 2.326
3 6 7 12 2.20605
3 6 7 13 2.16025
3 6 7 14 2.27837
3 6 8 9 2.42507
3 6 8 10 2.39046
3 6 8 11 2.42507
3 6 8 12 2.3094
3 6 8 13 2.28446
3 6 8 14 2.40662
3 6 9 10 2.52678
3 6 9 11 2.63095
3 6 9 12 2.51916
3 6 9 13 2.50333
3 6 9 14 2.60951
3 6 10 11 2.52678
3 6 10 12 2.39046
3 6 10 13 2.35488
3 6 10 14 2.52678
3 6 11 12 2.51916
3 6 11 13 2.50333
3 6 11 14 2.60951
3 6 12 13 2.44949
3 6 12 14 2.5
3 6 13 14 2.46311
3 7 8 9 2.02367
3 7 8 10 2
3 7 8 11 2.02367
3 7 8 12 2
3 7 8 13 2
3 7 8 14 2
3 7 9 10 2.16556
3 7 9 11 2.326
3 7 9 12 2.20605
3 7 9 13 2.16025
3 7 9 14 2.27837
3 7 10 11 2.16556
3 7 10 12 2
3 7 10 13 1.90693
3 7 10 14 2.16556
3 7 11 12 2.20605
3 7 11 13 2.16025
3 7 11 14 2.27837
3 7 12 13 2.10639
3 7 12 14 2.16025
3 7 13 14 2.10639
3 8 9 10 2.39046
3 8 9 11 2.42507
3 8 9 12 2.3094
3 8 9 13 2.28446
3 8 9 14 2.40662
3 8 10 11 2.39046
3 8 10 12 2.26385
3 8 10 13 2.23607
3 8 10 14 2.39046
3 8 11 12 2.3094
3 8 11 13 2.28446
3 8 11 14 2.40662
3 8 12 13 2.19089
3 8 12 14 2.3094
3 8 13 14 2.26385
3 9 10 11 2.52678
3 9 10 12 2.39046
3 9 10 13 2.35488
3 9 10 14 2.52678
3 9 11 12 2.51916
3 9 11 13 2.50333
3 9 11 14 2.60951
3 9 12 13 2.44949
3 9 12 14 2.5
3 9 13 14 2.46311
3 10 11 12 2.39046
3 10 11 13 2.35488
3 10 11 14 2.52678
3 10 12 13 2.23607
3 10 12 14 2.39046
3 10 13 14 2.35488
3 11 12 13 2.44949
3 11 12 14 2.5
3 11 13 14 2.46311
3 12 13 14 2.38048
4 5 6 7 2.22985
4 5 6 8 2.39046
4 5 6 9 2.55604
4 5 6 10 2.52678
4 5 6 11 2.53859
4 5 6 12 2.42487
4 5 6 13 2.40426
4 5 6 14 2.56038
4 5 7 8 2.02367
4 5 7 9 2.29907
4 5 7 10 2.19848
4 5 7 11 2.23607
4 5 7 12 2.08683
4 5 7 13 2.05603
4 5 7 14 2.23607
4 5 8 9 2.40662
4 5 8 10 2.42507
4 5 8 11 2.32266
4 5 8 12 2.3094
4 5 8 13 2.28446
4 5 8 14 2.42507
4 5 9 10 2.54058
4 5 9 11 2.53859
4 5 9 12 2.44114
4 5 9 13 2.41291
4 5 9 14 2.57032
4 5 10 11 2.48193
4 5 10 12 2.42507
4 5 10 13 2.389
4 5 10 14 2.54674
4 5 11 12 2.36827
4 5 11 13 2.33699
4 5 11 14 2.50805
4 5 12 13 2.38048
4 5 12 14 2.44949
4 5 13 14 2.42507
4 6 7 8 2.09938
4 6 7 9 2.34521
4 6 7 10 2.2514
4 6 7 11 2.28239
4 6 7 12 2.15322
4 6 7 13 2.16025
4 6 7 14 2.29256
4 6 8 9 2.68164
4 6 8 10 2.68164
4 6 8 11 2.62216
4 6 8 12 2.60419
4 6 8 13 2.58844
4 6 8 14 2.68164
4 6 9 10 2.77498
4 6 9 11 2.74169
4 6 9 12 2.67169
4 6 9 13 2.67896
4 6 9 14 2.77991
4 6 10 11 2.72385
4 6 10 12 2.68164
4 6 10 13 2.66231
4 6 10 14 2.77498
4 6 11 12 2.6176
4 6 11 13 2.62202
4 6 11 14 2.74037
4 6 12 13 2.64575
4 6 12 14 2.64575
4 6 13 14 2.68164
4 7 8 9 2.16025
4 7 8 10 2.14154
